param_n_estimators,param_max_depth,param_num_leaves,param_subsample,param_colsample_bytree,mean_R2,std_R2,mean_test_MAE,rank,mean_fit_time,std_fit_time
300,-1,31,0.8,0.6,-104338.00641260996,110045.12531259611,2788451.7051987145,175,3.776372750600179,0.09527542172089656
300,-1,31,0.6,0.6,-104338.00641260996,110045.12531259611,2788451.7051987145,175,3.7485673427581787,0.07081099823984613
500,8,31,0.8,0.6,-134915.80759764978,142787.4142527323,3123751.3679256164,177,4.000631491343181,0.1223265288502872
500,8,31,0.6,0.6,-134915.80759764978,142787.4142527323,3123751.3679256164,177,4.002816677093506,0.11667027166609648
500,8,63,0.6,0.6,-135693.44887872532,142449.9709825615,3153709.0980148227,179,4.093536456425984,0.10233336807440295
500,8,63,0.8,0.6,-135693.44887872532,142449.9709825615,3153709.0980148227,179,4.0570840040842695,0.13258998032653604
500,8,31,0.6,0.8,-139907.52809507967,134397.1000958636,2573509.850530861,181,5.08049750328064,0.1850455942671564
500,8,31,0.8,0.8,-139907.52809507967,134397.1000958636,2573509.850530861,181,5.063785791397095,0.2022476600210416
500,8,63,0.6,0.8,-139907.5309178287,134397.09190513543,2573510.392840831,183,5.072909037272136,0.1700220009936899
500,8,63,0.8,0.8,-139907.5309178287,134397.09190513543,2573510.392840831,183,5.083940347035726,0.17616162822187165
500,-1,31,0.8,0.8,-140475.29948389283,138378.6274029102,2572967.4866779554,185,8.43523939450582,0.1344461938441291
500,-1,31,0.6,0.8,-140475.29948389283,138378.6274029102,2572967.4866779554,185,8.426549752553305,0.1226915726327286
500,-1,63,0.6,0.8,-141642.6492055783,137906.3146663154,2551764.9156191605,187,12.937822898228964,0.10322083667965906
500,-1,63,0.8,0.8,-141642.6492055783,137906.3146663154,2551764.9156191605,187,12.929938157399496,0.13578052445476974
500,-1,31,0.8,0.6,-149099.5605961197,156244.16630926036,3290936.08292925,189,6.592963457107544,0.1064139113379996
500,-1,31,0.6,0.6,-149099.5605961197,156244.16630926036,3290936.08292925,189,6.610508362452189,0.12513709581052262
