param_n_estimators,param_max_depth,param_num_leaves,param_subsample,param_colsample_bytree,mean_R2,std_R2,mean_test_MAE,rank,mean_fit_time,std_fit_time
500,-1,63,0.6,0.8,-0.21137659916767593,0.34378679775266174,89.39343303172262,95,9.690369049708048,0.1559108346482199
500,-1,63,0.8,0.8,-0.21137659916767593,0.34378679775266174,89.39343303172262,95,9.615909576416016,0.10702710652414665
300,-1,63,0.6,0.6,-0.22242351769763127,0.3841405111971848,91.38261389138655,97,4.48516058921814,0.05144211182093066
300,-1,63,0.8,0.6,-0.22242351769763127,0.3841405111971848,91.38261389138655,97,4.434967041015625,0.024480941656461776
300,-1,31,0.6,0.6,-0.22778174016440175,0.41748025318585685,91.09471316157486,99,2.456793785095215,0.018054426783100826
300,-1,31,0.8,0.6,-0.22778174016440175,0.41748025318585685,91.09471316157486,99,2.45745317141215,0.013727138608583198
300,8,63,0.8,0.6,-0.24865023818628618,0.4509541411291887,91.76394513161046,101,2.0665930906931558,0.04371880685200329
300,8,63,0.6,0.6,-0.24865023818628618,0.4509541411291887,91.76394513161046,101,2.0813634395599365,0.03516467721835132
300,8,63,0.8,0.8,-0.2534166014169226,0.4051785978180402,89.37982788241366,103,2.0657577514648438,0.019204731657124045
300,8,63,0.6,0.8,-0.2534166014169226,0.4051785978180402,89.37982788241366,103,2.0658227602640786,0.016718710352271383
500,8,63,0.6,0.6,-0.2582418483859184,0.4292885864834882,89.03785854071747,105,2.893499215443929,0.012346006403137507
500,8,63,0.8,0.6,-0.2582418483859184,0.4292885864834882,89.03785854071747,105,2.901317040125529,0.027693146148006345
300,8,31,0.8,0.6,-0.259299365109672,0.4787689530102132,92.54360993096277,107,1.9527115027109783,0.002360832651300561
300,8,31,0.6,0.6,-0.259299365109672,0.4787689530102132,92.54360993096277,107,1.931609312693278,0.006498197089978231
500,8,31,0.6,0.6,-0.26345059749416244,0.43372382794295916,88.65491458918528,109,2.8587611516316733,0.00993327211873298
500,8,31,0.8,0.6,-0.26345059749416244,0.43372382794295916,88.65491458918528,109,2.862716277440389,0.010455439809459583
300,-1,63,0.6,0.8,-0.26487346343630164,0.37556164951696436,92.21437638625645,111,5.786927064259847,0.06379742218541438
300,-1,63,0.8,0.8,-0.26487346343630164,0.37556164951696436,92.21437638625645,111,5.788436571756999,0.06676112951247906
300,8,31,0.8,0.8,-0.2667947646521464,0.430037198941619,89.58272027689135,113,2.045159101486206,0.01851070681478009
300,8,31,0.6,0.8,-0.2667947646521464,0.430037198941619,89.58272027689135,113,2.045224110285441,0.01873244161214186
500,-1,31,0.8,0.8,-0.2679843899226267,0.4168758757413954,88.75751728000019,115,5.10562793413798,0.05079218630503662
500,-1,31,0.6,0.8,-0.2679843899226267,0.4168758757413954,88.75751728000019,115,5.100604295730591,0.041976591370168834
