Timestep1and2,Number of particle,Strain rate,Intensity,Composition,Temperature,Strain,Stress,v_p1,v_p2,v_p3,v_p4,Total energy,Press,Von Mises stress,v_hydro,CaseID,Total dislocation length,Dislocation length.1/2<110>,Dislocation length.1/3<100>,Dislocation length.1/3<111>,Dislocation length.1/6<110>,Dislocation length.1/6<112>,BCC phase,FCC phase,HCP phase
57000,55,1000000000,0,11,299.97342,0.0114,0.64330749,0.0114,0.64330749,-0.0071303143,0.28888422,-1305106.1,-3083.538,1.0651732,-1.3858128e-05,CS0,1443.07019610778,7.98056810206799,26.5483301045861,0.0,129.842764339364,1270.39970666682,680.0,188595.0,1854.0
57600,55,1000000000,0,11,299.34771,0.01152,0.65095117,0.01152,0.65095117,-0.0088594352,0.29568212,-1305443.7,-3125.9129,1.0741838,-1.4631374e-05,CS0,1482.13756645637,8.1321795931578,9.8716693997575,6.29737323713846,138.080116814384,1295.95917884374,687.0,188777.0,1769.0
58200,55,1000000000,0,11,300.29024,0.01164,0.67716033,0.01164,0.67716033,0.0043309285,0.31251205,-1305427.1,-3313.3444,1.0990182,-1.784275e-05,CS0,1484.21603357121,9.75902326183053,34.2888701792303,6.40440670590009,118.406230412632,1301.49359895642,661.0,188812.0,1865.0
58800,55,1000000000,0,11,300.57293,0.01176,0.69230468,0.01176,0.69230468,0.008808837,0.30990286,-1305500.3,-3370.0546,1.1071223,-1.8824794e-05,CS0,1565.50952017716,2.70226077525485,11.8787684745637,4.07155809179824,198.274498519756,1340.87563584185,638.0,189089.0,1774.0
59400,55,1000000000,0,11,300.33572,0.01188,0.70466796,0.01188,0.70466796,0.0065314378,0.30523756,-1305447.5,-3388.1232,1.1347472,-1.8763116e-05,CS0,1579.80923475386,4.91075090254005,19.1292940721382,2.69675247875452,152.207064487475,1396.1827925763,683.0,188765.0,1812.0
60000,55,1000000000,0,11,300.07426,0.012,0.70139101,0.012,0.70139101,0.0017913734,0.31446138,-1305359.0,-3392.1459,1.129483,-1.8356088e-05,CS0,1593.58104672186,0.0,9.73872217042253,0.0,209.158919789098,1368.81869997053,683.0,188866.0,1825.0
60600,55,1000000000,0,11,300.02518,0.01212,0.70808903,0.01212,0.70808903,-0.0099462881,0.30528481,-1305528.9,-3344.7585,1.1535977,-1.7673548e-05,CS0,1571.50058392586,0.0,3.44455453777193,4.15354696045679,162.940174360112,1394.6104104722,693.0,188660.0,1858.0
61200,55,1000000000,0,11,299.82601,0.01224,0.73778034,0.01224,0.73778034,0.014301388,0.32788606,-1305495.7,-3599.8926,1.1597588,-2.217399e-05,CS0,1490.88574449799,0.0,15.9849286302786,0.0,161.66583885374,1308.08071094432,695.0,188744.0,1819.0
61800,55,1000000000,0,11,300.36973,0.01236,0.74794289,0.01236,0.74794289,0.0069925368,0.33171748,-1305585.8,-3622.1764,1.1822304,-2.1715579e-05,CS0,1500.01527301135,4.09292531825549,15.9013182347587,7.78824173423197,145.422694580578,1300.47471615658,687.0,188924.0,1782.0
62400,55,1000000000,0,11,300.14489,0.01248,0.73235672,0.01248,0.73235672,-0.022017823,0.30912159,-1305582.7,-3398.2016,1.2004485,-1.7183205e-05,CS0,1561.09953633724,4.34944617448061,22.3123201971935,0.0,189.174196714781,1335.28893677558,703.0,188777.0,1819.0
63000,55,1000000000,0,11,300.11198,0.0126,0.73734054,0.0126,0.73734054,0.0089198024,0.31642578,-1305550.3,-3542.2871,1.1486726,-1.9716269e-05,CS0,1500.05232216639,1.81063861700697,14.4465060503377,0.0,181.404743423349,1271.9401005865,665.0,188514.0,1838.0
63600,55,1000000000,0,11,299.29258,0.01272,0.77728934,0.01272,0.77728934,-0.0077976986,0.33431615,-1305705.2,-3679.3593,1.2457713,-2.2145527e-05,CS0,1604.18004970397,4.85466343382481,13.6051250845935,4.95175210963453,148.703957794871,1386.94833905673,674.0,188496.0,1804.0
64200,55,1000000000,0,11,299.81908,0.01284,0.77837514,0.01284,0.77837514,-0.0088872296,0.33993244,-1305706.5,-3698.0678,1.2384325,-2.216004e-05,CS0,1558.57517178746,4.44434309838042,22.0660773646947,13.1332527309611,158.687111676025,1341.64491910312,678.0,188533.0,1825.0
64800,55,1000000000,0,11,299.83646,0.01296,0.78740459,0.01296,0.78740459,0.0022830401,0.35059533,-1305793.6,-3800.9432,1.2246564,-2.3884646e-05,CS0,1607.5827393992,0.0,0.0,0.0,94.0332332095372,1482.57616624385,711.0,188482.0,1785.0
65400,55,1000000000,0,11,300.23509,0.01308,0.80245325,0.01308,0.80245325,0.0051061421,0.37342783,-1305782.3,-3936.6241,1.239284,-2.5921075e-05,CS0,1483.50656928506,11.0668648683469,8.173704298481,0.0,158.842435005931,1289.07773012201,676.0,188639.0,1757.0
66000,55,1000000000,0,11,300.45553,0.0132,0.79224629,0.0132,0.79224629,-0.0094693576,0.35642633,-1305652.6,-3797.3442,1.2444237,-2.3122673e-05,CS0,1538.09980973935,0.0,1.67303804489685,0.0,150.754147838542,1368.81850426257,697.0,188623.0,1743.0
66600,55,1000000000,0,11,300.3452,0.01332,0.80786105,0.01332,0.80786105,-0.0010953622,0.35833306,-1305813.2,-3883.6625,1.2485384,-2.443168e-05,CS0,1513.53441184198,0.0,2.18455478018351,4.32518657627796,146.696133253521,1347.80296621684,694.0,188505.0,1783.0
67200,55,1000000000,0,11,300.12708,0.01344,0.82078692,0.01344,0.82078692,-0.012871037,0.36140836,-1305842.6,-3897.7475,1.2839791,-2.4251517e-05,CS0,1655.58644271113,1.10535242459994,4.2452158380279,0.0,144.709605688006,1494.82684550744,725.0,188601.0,1787.0
67800,55,1000000000,0,11,300.52528,0.01356,0.83665193,0.01356,0.83665193,-0.0024571153,0.37591366,-1305907.5,-4033.6949,1.2843554,-2.6890991e-05,CS0,1572.79810936781,4.153861345401,6.21801373419096,0.0,166.436829654722,1378.65348559692,750.0,188498.0,1718.0
68400,55,1000000000,0,11,298.85664,0.01368,0.84030941,0.01368,0.84030941,-0.011640736,0.37647503,-1305927.9,-4017.1457,1.2990634,-2.5801097e-05,CS0,1528.64984759563,5.33150507464596,16.0167503714714,0.0,136.062664971048,1355.93616138489,710.0,188229.0,1680.0
69000,55,1000000000,0,11,299.68506,0.0138,0.85915003,0.0138,0.85915003,0.0070820833,0.38741369,-1305725.8,-4178.8193,1.2969004,-2.8553157e-05,CS0,1427.79718033896,4.07282660101621,10.4248735751269,0.0,136.309994176754,1267.97537467041,735.0,188487.0,1739.0
69600,55,1000000000,0,11,299.78725,0.01392,0.8469654,0.01392,0.8469654,-0.018318848,0.37508937,-1305909.8,-4012.4531,1.3080673,-2.551878e-05,CS0,1538.5619546623,2.47616821156019,18.3223845117985,4.80452274070362,95.5485636333128,1405.91521934708,723.0,188280.0,1752.0
70200,55,1000000000,0,11,301.17829,0.01404,0.89210192,0.01404,0.89210192,0.010089986,0.38834439,-1305914.2,-4301.7876,1.338208,-3.0453813e-05,CS0,1432.63331268109,13.8472218488312,10.0287473098998,0.0,139.357620231169,1256.42364604338,695.0,188339.0,1764.0
70800,55,1000000000,0,11,299.71871,0.01416,0.89749149,0.01416,0.89749149,-0.0048771959,0.39791393,-1306043.2,-4301.7608,1.3606115,-2.977772e-05,CS0,1582.16960327926,16.25509783281,0.0,0.0,123.981456997685,1415.2038891426,712.0,188175.0,1748.0
71400,55,1000000000,0,11,300.16099,0.01428,0.90758744,0.01428,0.90758744,-0.0018108688,0.40171657,-1306010.4,-4358.3105,1.362991,-3.0085785e-05,CS0,1543.07199315037,19.0344370632154,0.0,0.0,93.1769082602956,1424.53479535676,759.0,188289.0,1738.0
72000,55,1000000000,0,11,300.65769,0.0144,0.91304103,0.0144,0.91304103,0.0047583577,0.40366889,-1305901.7,-4404.8942,1.3584383,-3.0533378e-05,CS0,1630.98370188094,10.7464404203413,16.7727186444541,0.0,150.318040855187,1445.95836073242,737.0,188263.0,1817.0
72600,55,1000000000,0,11,299.98187,0.01452,0.91414914,0.01452,0.91414914,-0.0092548307,0.40208614,-1306085.1,-4356.6015,1.3757073,-2.9860639e-05,CS0,1520.5955502026,20.8965549952618,5.94170745243865,0.0,100.898302355363,1373.69292025039,719.0,188197.0,1716.0
73200,55,1000000000,0,11,300.48949,0.01464,0.92656923,0.01464,0.92656923,0.00088039965,0.40464089,-1306051.9,-4440.3018,1.3718461,-3.0633829e-05,CS0,1498.63496164647,17.1563340833843,19.9822066276345,0.0,128.433297788328,1314.0634936867,769.0,188064.0,1776.0
73800,55,1000000000,0,11,299.84686,0.01476,0.94967745,0.01476,0.94967745,0.012231069,0.4211927,-1306100.9,-4610.3374,1.3839578,-3.3636888e-05,CS0,1449.26859845403,12.3764359447285,15.1666772494788,0.0,69.0916302516671,1328.84400423816,753.0,188171.0,1726.0
74400,55,1000000000,0,11,300.60494,0.01488,0.96972923,0.01488,0.96972923,0.011298401,0.41522099,-1306153.7,-4654.1621,1.4162464,-3.3660995e-05,CS0,1570.90383255562,7.35570328446565,32.218866814407,5.11861849323664,118.977881073875,1387.74021035826,726.0,188258.0,1686.0
75000,55,1000000000,0,11,299.74857,0.015,0.95898727,0.015,0.95898727,-0.018640674,0.42877521,-1305883.2,-4563.7394,1.4317148,-3.1490565e-05,CS0,1577.89725316127,9.3027362595166,7.32070568537191,3.43722339865286,152.690134521262,1388.07754952196,742.0,188030.0,1741.0
75600,55,1000000000,0,11,300.96596,0.01512,0.97544788,0.01512,0.97544788,0.010343718,0.42665478,-1306168.4,-4708.1546,1.4089644,-3.4436514e-05,CS0,1585.50748174184,9.96896582124989,56.3091374067857,3.97461735376406,79.168410766631,1405.38216884745,701.0,188104.0,1746.0
76200,55,1000000000,0,11,299.93751,0.01524,0.99553335,0.01524,0.99553335,-0.003325353,0.42111126,-1306210.4,-4711.0642,1.4578681,-3.3567894e-05,CS0,1533.36835823174,15.211257732987,12.719010000645,7.27519922035407,99.8162171373488,1373.06406733401,758.0,188008.0,1700.0
76800,55,1000000000,0,11,300.08489,0.01536,0.99877847,0.01536,0.99877847,0.0026277232,0.4414514,-1306267.5,-4809.5253,1.4403905,-3.5265125e-05,CS0,1739.65313194466,9.11259897418841,31.951847522681,9.18407651240978,132.836678643476,1546.64696056486,707.0,187893.0,1749.0
77400,55,1000000000,0,11,299.81052,0.01548,1.0108433,0.01548,1.0108433,-0.01746236,0.41936983,-1306318.3,-4709.1692,1.499926,-3.2855958e-05,CS0,1653.15186699956,13.0685536596992,29.0894596795084,0.0,153.325772044004,1445.35893294666,779.0,188088.0,1736.0
78000,55,1000000000,0,11,299.4479,0.0156,1.0262942,0.0156,1.0262942,0.0093391017,0.43455178,-1306128.4,-4900.617,1.4715233,-3.6145596e-05,CS0,1569.74338166927,10.045407062481,14.0646236150406,6.01188738326773,118.515480323134,1414.09426042511,769.0,188214.0,1700.0
78600,55,1000000000,0,11,300.12849,0.01572,1.0419514,0.01572,1.0419514,0.0035329507,0.43924913,-1306290.2,-4949.1116,1.4922861,-3.6452017e-05,CS0,1518.50104044685,8.48696872125802,23.9185554703922,0.0,102.964252418922,1375.73807316586,732.0,188187.0,1758.0
79200,55,1000000000,0,11,299.77125,0.01584,1.0548759,0.01584,1.0548759,-0.0080714651,0.44029998,-1306314.5,-4957.0147,1.5250658,-3.6366968e-05,CS0,1569.21458197334,24.7972547033877,7.00208453381952,5.91339146322453,99.7688920891203,1414.63744867146,826.0,187877.0,1680.0
79800,55,1000000000,0,11,299.10646,0.01596,1.0719045,0.01596,1.0719045,7.4901516e-05,0.4547212,-1306354.6,-5089.002,1.5291412,-3.8468392e-05,CS0,1611.37662529481,0.0,0.0,0.0,91.9858865969528,1519.39073869786,746.0,187948.0,1799.0
80400,55,1000000000,0,11,299.81836,0.01608,1.0702156,0.01608,1.0702156,-0.0072696135,0.46294796,-1306303.1,-5086.3132,1.5289609,-3.7838039e-05,CS0,1637.6070696064,4.34545841039191,9.38399553147829,0.0,97.2727158400041,1516.91928088012,727.0,187915.0,1709.0
81000,55,1000000000,0,11,300.52429,0.0162,1.0756002,0.0162,1.0756002,-0.013765519,0.45556467,-1306162.4,-5057.9978,1.5394166,-3.5942063e-05,CS0,1617.96346489365,23.1671567606694,10.1173229272504,0.0,116.881510624061,1461.77611600182,768.0,187901.0,1737.0
81600,55,1000000000,0,11,300.69965,0.01632,1.0984543,0.01632,1.0984543,0.0023238467,0.47117465,-1306293.3,-5239.8425,1.541229,-3.9391173e-05,CS0,1574.20357480286,3.06950548167502,1.80921333352677,0.0,123.875132908384,1438.72876370912,774.0,187819.0,1759.0
82200,55,1000000000,0,11,300.42699,0.01644,1.096392,0.01644,1.096392,-0.0097747652,0.47249723,-1306377.6,-5197.0483,1.5421242,-3.8251537e-05,CS0,1605.14005337068,18.5303371294214,14.7793820031179,4.31573083186012,121.368771407723,1435.51759093857,741.0,187916.0,1817.0
82800,55,1000000000,0,11,299.87191,0.01656,1.1091758,0.01656,1.1091758,0.0013384574,0.47148207,-1306448.5,-5273.3212,1.5400722,-3.896013e-05,CS0,1608.17080429931,14.2063538281442,6.60740411687881,6.63605024495314,96.7737655434263,1479.3499202359,774.0,187808.0,1801.0
83400,55,1000000000,0,11,299.17313,0.01668,1.1321735,0.01668,1.1321735,-0.0092152249,0.48392425,-1306446.0,-5356.2752,1.5821482,-4.0057886e-05,CS0,1545.45225015709,20.963081619186,0.0,4.76060331481462,78.7094887156144,1441.01907650747,696.0,187909.0,1774.0
84000,55,1000000000,0,11,299.26229,0.0168,1.1445198,0.0168,1.1445198,-0.016284181,0.49439857,-1306337.5,-5408.7807,1.6030278,-4.0532473e-05,CS0,1583.72585700922,17.6750961671294,9.30418275035576,0.0,130.194808609259,1412.61979606291,756.0,187813.0,1754.0
84600,55,1000000000,0,11,299.70445,0.01692,1.154848,0.01692,1.154848,-0.014242192,0.48955109,-1306465.9,-5433.8565,1.6072473,-4.063526e-05,CS0,1589.1283557272,16.3550487967301,22.6862938910666,0.0,120.165889278688,1419.75504304643,784.0,187861.0,1720.0
85200,55,1000000000,0,11,300.03927,0.01704,1.1734156,0.01704,1.1734156,-0.0012225938,0.51421785,-1306423.8,-5621.3694,1.6092905,-4.3695159e-05,CS0,1553.88071590859,25.1863059990759,20.7527617327609,6.15772621346657,83.5031673315542,1410.64454535487,750.0,187955.0,1715.0
85800,55,1000000000,0,11,300.52835,0.01716,1.1927235,0.01716,1.1927235,-0.0040775662,0.50410812,-1306484.7,-5642.5136,1.6402392,-4.3355475e-05,CS0,1636.41520049649,19.9808440781595,7.16736685062038,0.0,94.6989302631564,1508.30952966596,770.0,187796.0,1699.0
86400,55,1000000000,0,11,300.25055,0.01728,1.2022382,0.01728,1.2022382,-0.0014568289,0.51532413,-1306484.9,-5720.3518,1.6367381,-4.4028045e-05,CS0,1450.00270454488,7.14480663683886,4.61549370244232,5.23744878010803,85.1417959799326,1338.49313940933,798.0,187628.0,1707.0
87000,55,1000000000,0,11,299.8897,0.0174,1.2142715,0.0174,1.2142715,0.0048271803,0.5250649,-1306387.7,-5813.8785,1.6302911,-4.4780856e-05,CS0,1641.15213775013,0.0,15.5250349025146,0.0,126.931236172865,1472.45412563451,835.0,187661.0,1775.0
87600,55,1000000000,0,11,300.498,0.01752,1.2244904,0.01752,1.2244904,0.019735997,0.52792981,-1306513.2,-5907.1872,1.6198455,-4.6198095e-05,CS0,1540.92268323918,8.60017243194007,6.77765100796881,3.69372871530453,119.757911645552,1352.59036533721,780.0,187569.0,1759.0
88200,55,1000000000,0,11,300.10293,0.01764,1.2409859,0.01764,1.2409859,0.016747391,0.54282297,-1306530.6,-6001.8543,1.6404244,-4.7498584e-05,CS0,1535.05425769155,12.4400259932076,9.20185956783776,3.07226140624927,81.5379091828841,1411.77905254379,786.0,187328.0,1755.0
88800,55,1000000000,0,11,300.26178,0.01776,1.2474282,0.01776,1.2474282,-0.011397666,0.53646871,-1306596.2,-5908.3307,1.6770139,-4.5264138e-05,CS0,1451.52052338274,18.8841468956168,0.0,0.0,125.722813072999,1292.85206086632,810.0,187392.0,1709.0
89400,55,1000000000,0,11,299.71016,0.01788,1.2734879,0.01788,1.2734879,1.1333926e-05,0.54420591,-1306608.7,-6059.0173,1.6972225,-4.71637e-05,CS0,1620.82549845572,26.1742897831639,0.0,0.0,169.38507317466,1416.81662171611,774.0,187400.0,1758.0
90000,55,1000000000,0,11,299.93674,0.018,1.2516023,0.018,1.2516023,-0.020836262,0.52152073,-1306292.6,-5840.9559,1.6818834,-4.350188e-05,CS0,1550.66854459304,2.44926912845416,8.19070573417178,0.0,106.565557290283,1427.45149394787,798.0,187450.0,1800.0
90600,55,1000000000,0,11,300.64018,0.01812,1.3041317,0.01812,1.3041317,0.024826658,0.56129894,-1306556.3,-6300.8577,1.6856791,-5.0452705e-05,CS0,1621.33487019748,15.1057280101964,6.74803958549472,5.39776124819143,108.3354662357,1467.76019143977,818.0,187502.0,1761.0
91200,55,1000000000,0,11,300.08577,0.01824,1.273874,0.01824,1.273874,-0.015459492,0.52104383,-1306631.9,-5931.5279,1.6892426,-4.3463078e-05,CS0,1537.18539093627,27.9040355748161,5.82690605479178,0.0,126.716131156078,1370.83647045324,826.0,187492.0,1682.0
91800,55,1000000000,0,11,299.89349,0.01836,1.3184699,0.01836,1.3184699,-0.017740301,0.53867587,-1306678.9,-6131.3514,1.7534704,-4.6281537e-05,CS0,1507.08153972446,32.7628800991519,14.3642328823386,6.93893961042222,135.818122441307,1313.44731637751,856.0,187559.0,1645.0
92400,55,1000000000,0,11,299.88914,0.01848,1.3273887,0.01848,1.3273887,0.01189819,0.5464573,-1306677.8,-6285.814,1.7137508,-4.8535121e-05,CS0,1478.36663420834,8.58074110585816,7.08318306774289,4.60877709564035,103.502078057625,1350.24128203202,835.0,187184.0,1778.0
93000,55,1000000000,0,11,300.18198,0.0186,1.3203472,0.0186,1.3203472,-0.02656167,0.54077959,-1306510.9,-6115.2172,1.7503821,-4.5432918e-05,CS0,1522.337285715,15.9950359671169,0.0,4.36733049350375,116.618028647178,1378.19964304388,862.0,187338.0,1754.0
93600,55,1000000000,0,11,300.51016,0.01872,1.3602965,0.01872,1.3602965,0.018863395,0.57682144,-1306723.2,-6519.9377,1.733194,-5.107628e-05,CS0,1340.58511023882,22.7270337520391,0.0,5.08657387715244,124.537239202554,1173.74516007803,825.0,187390.0,1632.0
94200,55,1000000000,0,11,299.85948,0.01884,1.3601976,0.01884,1.3601976,-0.010446692,0.56238363,-1306758.1,-6373.7818,1.7634333,-4.8750729e-05,CS0,1485.95639200792,27.6691609229499,16.0448057122834,0.0,84.30980558004,1352.30962187422,836.0,187176.0,1655.0
94800,55,1000000000,0,11,300.62821,0.01896,1.3599045,0.01896,1.3599045,-0.006028312,0.56557664,-1306828.8,-6398.176,1.7476469,-4.8119544e-05,CS0,1559.39651299267,26.9580679340216,12.2192864537592,5.68206743659423,115.95467146591,1388.30873074934,854.0,187363.0,1638.0
95400,55,1000000000,0,11,299.87156,0.01908,1.3899646,0.01908,1.3899646,-0.0028338607,0.58067227,-1306835.6,-6559.3432,1.7788439,-5.0343364e-05,CS0,1503.82361939447,22.5203912003854,5.03501394493974,0.0,116.370869632946,1344.05195509462,891.0,187494.0,1601.0
96000,55,1000000000,0,11,300.15608,0.0192,1.3855964,0.0192,1.3855964,-0.0073615875,0.57068225,-1306686.1,-6496.3902,1.7689096,-4.9118291e-05,CS0,1524.62613905055,28.4919226294843,19.115457618003,4.12745274431423,88.7400771625546,1363.10944317253,884.0,187237.0,1649.0
96600,55,1000000000,0,11,299.83976,0.01932,1.4126946,0.01932,1.4126946,0.004872868,0.58577185,-1306865.4,-6677.7976,1.780051,-5.1652594e-05,CS0,1486.73949562936,28.0673809283882,7.21807829653765,8.75317079819071,122.304531686118,1313.31223028587,852.0,187088.0,1700.0
97200,55,1000000000,0,11,299.91033,0.01944,1.4577957,0.01944,1.4577957,0.022577751,0.59530228,-1306910.0,-6918.9191,1.8154723,-5.5209888e-05,CS0,1514.00376622807,10.8220732537227,28.667017498496,9.33190852821208,77.2413869126136,1387.94138003502,851.0,187192.0,1664.0
97800,55,1000000000,0,11,300.36609,0.01956,1.4430319,0.01956,1.4430319,-0.00061608578,0.59677395,-1306968.2,-6797.2992,1.8093878,-5.2072888e-05,CS0,1635.595663755,8.54385772388581,28.106397168395,2.87279844352157,125.338618242537,1458.9467461526,892.0,187238.0,1718.0
98400,55,1000000000,0,11,299.1873,0.01968,1.4699136,0.01968,1.4699136,0.0018192054,0.59298585,-1307055.1,-6882.3955,1.8370177,-5.299937e-05,CS0,1500.32146156879,17.7217228460577,23.5010291277392,5.77262079041519,89.866504179964,1363.45958462461,854.0,187249.0,1777.0
99000,55,1000000000,0,11,301.16211,0.0198,1.4835942,0.0198,1.4835942,-0.00046416175,0.58758706,-1306862.3,-6902.3903,1.8531178,-5.2453527e-05,CS0,1444.91451173864,12.0219506927944,17.5392161596525,10.1113698378376,87.7017461809864,1304.06310975056,865.0,187182.0,1746.0
99600,55,1000000000,0,11,300.90045,0.01992,1.4816284,0.01992,1.4816284,-0.022242773,0.6074386,-1306998.2,-6889.4141,1.860222,-5.2537564e-05,CS0,1500.04753592483,23.2047233305584,21.0858948097853,0.0,109.012106399743,1338.0513184127,894.0,187137.0,1678.0
100200,55,1000000000,0,11,300.18919,0.02004,1.4921104,0.02004,1.4921104,-0.027784657,0.61388243,-1307057.5,-6927.3607,1.8711676,-5.2168019e-05,CS0,1487.48110836722,31.1193653145935,9.40345476044367,5.35410743303493,107.364324170186,1329.24363354875,816.0,187374.0,1595.0
100800,55,1000000000,0,11,300.71658,0.02016,1.5229803,0.02016,1.5229803,0.0199921,0.62539472,-1307101.2,-7227.8905,1.8436733,-5.6325504e-05,CS0,1365.25730297758,22.3322263522359,15.1275315979344,0.0,89.7130912546031,1238.08445377281,850.0,187132.0,1701.0
101400,55,1000000000,0,11,299.36014,0.02028,1.5291601,0.02028,1.5291601,-0.0081935142,0.62905938,-1307036.6,-7166.7533,1.8743512,-5.4934999e-05,CS0,1559.47609633433,18.1790884991946,22.4112182863001,4.62008563109174,94.0265931391887,1416.0084805736,928.0,187145.0,1613.0
102000,55,1000000000,0,11,299.68426,0.0204,1.5364779,0.0204,1.5364779,-0.0027243405,0.63711054,-1306924.7,-7236.2138,1.8662326,-5.5165989e-05,CS0,1369.97672317755,26.67370811691,16.1985430939599,0.0,71.2521830044296,1246.59683278201,849.0,186944.0,1603.0
102600,55,1000000000,0,11,300.11002,0.02052,1.5523559,0.02052,1.5523559,-0.0079256546,0.63379502,-1307092.7,-7260.7509,1.8899314,-5.5654991e-05,CS0,1411.89419905935,31.105010597948,23.3721225056103,21.3938966703138,105.883562129871,1230.1396071556,945.0,187096.0,1543.0
